11	8	7	25	34
6	34	14	17	33
27	30	25	14	10
27	34	3	33	20
24	35	36	9	25
4	3	33	9	18
25	9	1	22	36
11	14	29	16	20
25	10	22	17	33
15	27	2	20	11
19	10	4	18	20
27	19	24	2	33
12	24	32	35	17
8	30	3	35	20
4	6	16	25	13
24	16	35	28	33
1	28	14	30	32
3	36	31	8	2
23	29	32	18	2
20	18	14	10	22
32	1	35	33	31
32	19	31	12	5
34	35	30	7	1
4	6	16	30	17
5	14	20	10	21
20	24	4	27	30
31	13	35	27	34
17	33	23	14	19
35	19	23	12	18
19	14	4	1	25
24	3	13	23	30
19	11	2	8	17
21	6	23	9	1
2	29	24	13	18
29	4	25	19	36
14	31	15	32	8
35	27	17	11	18
22	36	1	29	6
21	25	7	19	20
10	2	6	13	3
23	36	34	22	15
5	20	24	3	18
12	11	27	7	19
36	6	29	24	19
9	35	8	12	7
30	19	15	21	11
25	5	11	1	35
12	10	17	28	8
30	9	33	21	36
22	19	8	23	3
18	14	35	13	1
6	34	25	33	4
22	10	26	34	16
24	27	16	20	9
16	30	28	20	29
14	11	17	22	20
23	24	33	13	17
10	28	20	14	4
14	20	33	18	15
20	21	25	27	1
12	20	13	36	30
19	26	3	33	2
12	1	5	24	16
33	4	26	5	30
33	29	23	6	19
25	1	24	34	14
30	11	35	5	25
6	26	25	20	30
6	25	24	16	3
24	20	32	10	19
10	30	3	14	32
27	10	20	26	22
32	26	23	5	9
14	13	20	32	27
28	33	31	4	11
1	10	8	13	2
17	7	2	28	3
10	33	28	15	5
2	7	28	23	35
1	31	5	30	3
13	21	15	4	18
25	26	13	11	30
1	17	32	34	19
27	1	7	30	33
22	27	29	33	20
25	12	26	14	17
23	24	9	11	15
6	31	18	29	23
1	31	36	35	33
20	14	17	28	15
25	31	1	8	16
30	17	21	35	10
30	26	25	20	2
34	11	36	32	3
9	4	29	28	21
22	18	30	24	19
20	11	27	12	36
16	4	6	24	11
19	6	4	22	26
11	30	26	10	22
8	16	27	5	14
13	23	22	35	28
35	23	22	21	12
33	5	6	3	35
21	27	20	34	28
2	30	32	17	27
13	16	4	10	31
23	20	2	19	3
29	8	25	10	21
8	14	26	33	28
12	8	11	23	36
6	19	16	31	13
31	8	6	35	33
3	18	27	36	7
13	16	5	27	25
12	30	19	22	17
33	31	22	7	23
25	23	35	31	32
26	4	35	7	24
31	32	36	7	27
1	14	31	3	23
23	35	8	4	10
4	34	25	20	33
4	35	20	18	27
17	21	34	35	19
19	18	15	36	9
30	1	35	5	20
22	35	16	23	20
13	8	19	35	1
13	6	19	1	14
6	17	20	23	1
18	23	35	30	32
14	11	20	29	17
12	16	5	30	15
27	26	33	30	8
28	36	25	17	20
31	26	19	9	13
1	12	29	18	10
15	36	34	11	3
30	18	22	28	13
22	10	25	20	32
6	13	11	32	35
31	2	17	12	20
22	6	3	20	17
29	30	28	24	9
14	10	26	31	6
35	7	6	31	1
2	8	7	14	3
29	36	33	21	6
31	25	26	35	24
35	1	11	21	7
25	20	23	11	35
19	14	6	33	9
3	18	31	16	2
20	13	17	3	35
17	20	21	2	16
19	5	15	34	25
13	23	9	6	1
11	16	8	30	4
8	29	34	1	26
35	32	15	23	17
21	19	22	7	20
18	16	2	4	25
31	1	3	12	4
19	6	31	17	15
6	8	13	2	4
19	9	8	18	28
8	26	24	11	2
8	17	29	9	14
28	25	29	23	6
16	17	35	24	28
3	33	6	21	23
20	11	29	32	13
33	7	28	26	21
